Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR030989,2010-02-17 15:38:08,2014-05-26 10:55:20,17263011,1208410770,0,70,839,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030989/SRR030989.sralite.1,SRX013942,HUMgjnRACDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5B47AA09B660F7E28759AB7F7E70DCF3,25D378994AC9F95E967DB3D6928098A6
SRR031044,2010-02-17 15:51:01,2014-05-26 10:57:49,14692763,1028493410,0,70,691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031044/SRR031044.sralite.1,SRX013941,HUMgjnRAFDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1B63C4BDB307BE09E111DE8EB1F967E3,D62D910DD25BF0BA30E778FC4E1143EF
SRR031045,2010-02-17 15:51:44,2014-05-26 10:57:59,15111167,1057781690,0,70,718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031045/SRR031045.sralite.1,SRX013941,HUMgjnRAFDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,6A4197A1DC243601667595827937AC6E,BA12602EC364C2370054297C89460F01
SRR031046,2010-02-17 15:51:44,2014-05-26 10:58:13,15175269,1062268830,0,70,724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031046/SRR031046.sralite.1,SRX013943,HUMgjnRAGDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,BE3B21B7A1B492B5A82B986E4D2C68E4,6021EB1BFD611086D9EA41D9D112BEB0
SRR031047,2010-02-17 15:51:02,2014-05-26 10:58:06,15097742,1056841940,0,70,719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031047/SRR031047.sralite.1,SRX013943,HUMgjnRAGDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,50F893D4409815F4020204557AED4946,17F1150375ECB86866B7364CF5685DAB
SRR030947,2010-02-17 15:27:03,2014-05-26 10:51:08,16470520,1152936400,0,70,795,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030947/SRR030947.sralite.1,SRX013936,HUMgjnRAJDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5AC2044B5AA46C4E80E304E524018F18,125F66230777EE9260319CD1044D2A24
SRR030948,2010-02-17 15:28:23,2014-05-26 10:51:14,15065269,1054568830,0,70,717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030948/SRR030948.sralite.1,SRX013937,HUMgjnRAKDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,94B64B40692998753431A27C2E01754B,965A220BEE82E3BDC44D44D890E9A43C
SRR030949,2010-02-17 15:29:08,2014-05-26 10:50:59,16295626,1140693820,0,70,781,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030949/SRR030949.sralite.1,SRX013938,HUMgjnRALDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,13C8232A4C661A3002AECF2F57C41F19,CA7C09889FA0EB8E675DEB69F56BD7AC
SRR030951,2010-02-17 15:25:21,2014-05-26 10:48:03,813700,56959000,0,70,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030951/SRR030951.sralite.1,SRX013939,HUMgjnRAADAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,30C819A9370F68D2F928B9B38AE483E2,B1E14556A4F017725192FB368186C901
SRR030952,2010-02-17 15:26:09,2014-05-26 10:48:56,5194753,363632710,0,70,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030952/SRR030952.sralite.1,SRX013940,HUMgjnRABDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,1CA445A0AC51592B5A2B1385EF1B8740,393786FBEBF56734BCA02CE4AF3DE32D
SRR030958,2010-02-17 15:28:52,2014-05-26 10:54:03,17427658,1219936060,0,70,860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030958/SRR030958.sralite.1,SRX013936,HUMgjnRAJDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,94C7372A619DEE07975EF6E95D2B648D,73BCB42C8DB45FA5079ED1B2C333D3F6
SRR030959,2010-02-17 15:29:05,2014-05-26 10:54:03,17354241,1214796870,0,70,859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030959/SRR030959.sralite.1,SRX013936,HUMgjnRAJDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5785B599426C6ED8C4CA5E07FB1B9CC7,931AFE8DF653C882927DACB0CE903050
SRR030960,2010-02-17 15:31:24,2014-05-26 10:54:00,18413490,1288944300,0,70,896,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030960/SRR030960.sralite.1,SRX013939,HUMgjnRAADAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,4AA06AE4DD66EFA02356199D1E3D621A,B43B4CA8FF5F8EEB9101ED5E4CCECE96
SRR031000,2010-02-17 15:41:29,2014-05-26 10:56:08,17709459,1239662130,0,70,879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031000/SRR031000.sralite.1,SRX013938,HUMgjnRALDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,28AC974AA8663CCDDF827C2BFA56F68A,4555705EA0DC3916795B9B4D021FDC52
SRR031001,2010-02-17 15:39:34,2014-05-26 10:56:05,17216345,1205144150,0,70,856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031001/SRR031001.sralite.1,SRX013938,HUMgjnRALDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,24C0E4C4000585E9F169F513C8D62C2C,EDC704D715472D590CB6E1D6E94CE0C4
SRR031050,2010-02-17 15:52:27,2014-05-26 10:58:41,15061862,1054330340,0,70,718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031050/SRR031050.sralite.1,SRX013940,HUMgjnRABDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,82BC346E0FDB18EFB07C900978F5D7BE,0C16B7D08FB42D6C70D697BD8E5454BF
SRR031052,2010-02-17 15:52:57,2014-05-26 10:59:43,16703331,1169233170,0,70,824,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031052/SRR031052.sralite.1,SRX013937,HUMgjnRAKDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F2B58CB7FC71E2B3F59F68280F3F7E5B,E1D0F6ADE1B39B111DB3805231D2B7E5
SRR031053,2010-02-17 15:52:52,2014-05-26 11:01:27,16081979,1125738530,0,70,777,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031053/SRR031053.sralite.1,SRX013937,HUMgjnRAKDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F80AFF484CA6B4EA9440B5A307A73F8D,3EF160EDAD8025A74EEDDC5CF6F89A11
SRR030942,2010-02-17 15:27:30,2014-05-26 10:50:33,15863210,1110424700,0,70,774,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030942/SRR030942.sralite.1,SRX013931,HUMefdRCO,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,8AA08A0D223C96F2FD9581E35F465AFE,5F4A93DB23843EB1C29F86A49CE99FF0
SRR030943,2010-02-17 15:25:46,2014-05-26 10:51:05,16829807,1178086490,0,70,804,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030943/SRR030943.sralite.1,SRX013932,HUMgjnRAMDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,435807EE2B064EA923672003D9649859,2394EF5F39EAFD6EDF4A48D866C05E87
SRR030944,2010-02-17 15:27:43,2014-05-26 10:50:45,15371829,1076028030,0,70,734,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030944/SRR030944.sralite.1,SRX013933,HUMgjnRANDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,B1BCDB43BE3C2002E2AD766571095C80,2F7703D5579B76E1D125F2CF1EA999CB
SRR030945,2010-02-17 15:25:37,2014-05-26 10:50:28,13827370,967915900,0,70,648,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030945/SRR030945.sralite.1,SRX013934,HUMgjnRAHDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A0C44C4B7B037C72DBA8A2DC6B0E149D,D06875629640801E43AC1377080322E6
SRR030946,2010-02-17 15:26:46,2014-05-26 10:51:24,18272092,1279046440,0,70,889,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030946/SRR030946.sralite.1,SRX013935,HUMgjnRAIDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,C423E023185F937CF865C1774996EFD1,CAF0FE44C92BCCB6AB56A26F25D82EB9
SRR030966,2010-02-17 15:30:34,2014-05-26 10:54:36,17705369,1239375830,0,70,873,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030966/SRR030966.sralite.1,SRX013935,HUMgjnRAIDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,EB247D21D9509297F91C8C23A161882E,592905DC092F6EDEA8B371F98750133E
SRR030967,2010-02-17 15:30:33,2014-05-26 10:54:40,17369702,1215879140,0,70,854,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030967/SRR030967.sralite.1,SRX013935,HUMgjnRAIDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,AF2360BFA82837955084E1D2D897D206,16D439C7621AC801270C477B6BCBDBCA
SRR030968,2010-02-17 15:32:24,2014-05-26 10:54:32,16909517,1183666190,0,70,821,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030968/SRR030968.sralite.1,SRX013932,HUMgjnRAMDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,59E78282910F4D52AB88E8470A4774DA,77B89138B3AB5B7BC000B42963ABABE3
SRR030969,2010-02-17 15:33:18,2014-05-26 10:55:09,17249719,1207480330,0,70,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030969/SRR030969.sralite.1,SRX013932,HUMgjnRAMDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,B4D27CA4660FAD9B18FA84D7E0970253,96461EF7CB73B8B70B8D1043BD515256
SRR031033,2010-02-17 15:48:23,2014-05-26 10:57:33,19086882,1336081740,0,70,937,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031033/SRR031033.sralite.1,SRX013933,HUMgjnRANDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,531BE213E0C14B5DF5BE3558F9168D42,65F494CA828EB4D2E7AD9CF9D0BFFC6C
SRR031034,2010-02-17 15:50:55,2014-05-26 10:57:46,19241202,1346884140,0,70,947,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031034/SRR031034.sralite.1,SRX013933,HUMgjnRANDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E392BF3D92A142403DB2FF455915DD78,4FF47046A9B816A5B73E14A759DE3BC5
SRR031048,2010-02-17 15:52:24,2014-05-26 10:59:04,19711774,1379824180,0,70,971,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031048/SRR031048.sralite.1,SRX013934,HUMgjnRAHDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E5953DCF63329E4CD4DE316256E3E33B,9E95EFA4DDB39AFFBC2B8A6A17B01C8A
SRR031049,2010-02-17 15:52:12,2014-05-26 10:59:55,19843256,1389027920,0,70,981,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/031/SRR031049/SRR031049.sralite.1,SRX013934,HUMgjnRAHDAAAPEI,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,02EA4840CBF1AEBEB1CC2016545759B1,4ED17A394D32E2CE43B279C721EC0E00
SRR030885,2010-02-17 15:15:24,2014-05-26 10:40:05,14142296,989960720,0,70,694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030885/SRR030885.sralite.1,SRX013926,HUMefdRCM,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,68F9D6A816CDB514744E02EAC88AF79F,C65B531F7172BA87AA5C66D2FE3B9079
SRR030893,2010-02-17 15:14:24,2014-05-26 10:41:27,13358790,935115300,0,70,648,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030893/SRR030893.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,19ECCC074DDEA6877B21BB2A097FC0C0,FE41AFCA12095B5A1277E7830C33F48D
SRR030894,2010-02-17 15:14:36,2014-05-26 10:41:45,15457174,1082002180,0,70,752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030894/SRR030894.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,882A896EB78D8E130AF095AD01C87CE4,9F2736E64B6D045B3ECE948685B82565
SRR030895,2010-02-17 15:15:15,2014-05-26 10:41:43,15294486,1070614020,0,70,746,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030895/SRR030895.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,B9B310B21C315D039A7614B7869C5E78,DD6BC93330447EFCD89A264C8560601E
SRR030896,2010-02-17 15:15:44,2014-05-26 10:42:16,15392955,1077506850,0,70,743,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030896/SRR030896.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,E3D61B9BF9B0302CD6017A2C7E303ACD,A65F8B756536642093F8C592AF021B59
SRR030897,2010-02-17 15:17:33,2014-05-26 10:41:38,14359094,1005136580,0,70,702,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030897/SRR030897.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,0D70743CB560EAEE37807907EAA4A30B,834B4132A2F62AF464998AC63D565938
SRR030898,2010-02-17 15:18:04,2014-05-26 10:42:13,15805340,1106373800,0,70,781,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030898/SRR030898.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,7F723C3A15DBA7E10FD9727A7970CB6F,FFFE375FDB5ED655ED45D80167CAA9AE
SRR030899,2010-02-17 15:17:37,2014-05-26 10:42:11,15184621,1062923470,0,70,755,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030899/SRR030899.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,631897AD06EAAC7DD6E313150A79A0E7,55B1FACBC49EA582BB8527275B427A49
SRR030900,2010-02-17 15:16:09,2014-05-26 10:44:37,12637622,884633540,0,70,642,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030900/SRR030900.sralite.1,SRX013927,HUMefdRCS,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,F1B7A0C3D9C4F8D1CBEEB685FA1724D8,C917B475045F1F038179C54F495A50F6
SRR030901,2010-02-17 15:16:26,2014-05-26 10:44:52,14039948,982796360,0,70,693,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030901/SRR030901.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,481B525A80498C304D78C980EDE9B559,FF31491311D259A54E3AB7A9292E00FB
SRR030902,2010-02-17 15:17:33,2014-05-26 10:45:11,15190200,1063314000,0,70,746,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030902/SRR030902.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,A075A460A4EA9A2D67C0B87F8CBC53E4,8481E5EA54867F3F161AF46EF43DD3FE
SRR030903,2010-02-17 15:19:20,2014-05-26 10:45:09,15135994,1059519580,0,70,743,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/030/SRR030903/SRR030903.sralite.1,SRX013928,HUMefdRCT,WGS,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP001453,PRJNA46213,2,46213,SRS008090,SAMN00008617,simple,9606,Homo sapiens,BGI-Saqqaq,,,,,male,,no,,,,,BGI,SRA010102,,public,5C8063D4A6024D73E50A4E4BE5337FDA,C9B4EC0117F6015763C9A52ADE4E77D4
